ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,Timestamp,VehicleTypeEncoded,TrafficEncoded
2638,BHMEURBRD01,470,26.14901995,91.7395035,426,car,average,4,0,04-10-2016,14:57:00,2016-10-04 14:57:00,2,0
9198,Others-CCCPS105a,2009,26.14747299,91.72804914,1346,car,average,4,0,04-10-2016,14:57:00,2016-10-04 14:57:00,2,0
15758,Others-CCCPS98,3103,26.14749998,91.72797778,1169,car,average,5,0,04-10-2016,14:57:00,2016-10-04 14:57:00,2,0
7886,Broad Street,690,26.13795775,91.74099445,606,car,average,5,0,04-10-2016,14:57:00,2016-10-04 14:57:00,2,0
14446,Others-CCCPS8,1322,26.14754886,91.72799519,753,cycle,average,4,0,04-10-2016,14:57:00,2016-10-04 14:57:00,0,0
5262,BHMNCPHST01,1200,26.14001386,91.73099967,727,car,average,4,0,04-10-2016,14:57:00,2016-10-04 14:57:00,2,0
13134,Others-CCCPS202,2937,26.14749053,91.72799688,1267,bike,high,7,0,04-10-2016,14:57:00,2016-10-04 14:57:00,1,3
14,BHMBCCMKT01,577,26.14453614,91.73617216,192,bike,average,3,0,04-10-2016,14:57:00,2016-10-04 14:57:00,1,0
7887,Broad Street,690,26.13795775,91.74099445,581,car,low,2,0,04-10-2016,15:30:00,2016-10-04 15:30:00,2,1
1327,BHMBCCTHL01,387,26.14449459,91.73620513,294,car,low,2,0,04-10-2016,15:30:00,2016-10-04 15:30:00,2,1
17071,Shopping,1920,26.15050395,91.73353109,1300,car,low,3,0,04-10-2016,15:30:00,2016-10-04 15:30:00,2,1
9199,Others-CCCPS105a,2009,26.14747299,91.72804914,1288,bike,low,3,0,04-10-2016,15:30:00,2016-10-04 15:30:00,1,1
15759,Others-CCCPS98,3103,26.14749998,91.72797778,1127,car,low,3,0,04-10-2016,15:30:00,2016-10-04 15:30:00,2,1
14447,Others-CCCPS8,1322,26.14754886,91.72799519,716,car,low,2,0,04-10-2016,15:30:00,2016-10-04 15:30:00,2,1
2639,BHMEURBRD01,470,26.14901995,91.7395035,411,car,low,3,0,04-10-2016,15:30:00,2016-10-04 15:30:00,2,1
6575,BHMNCPNST01,485,26.14004753,91.73097233,338,car,low,3,0,04-10-2016,15:30:00,2016-10-04 15:30:00,2,1
3951,BHMMBMMBX01,687,20.0000347,78.00000286,572,car,average,3,0,04-10-2016,15:30:00,2016-10-04 15:30:00,2,0
15,BHMBCCMKT01,577,26.14453614,91.73617216,165,car,low,2,0,04-10-2016,15:30:00,2016-10-04 15:30:00,2,1
13135,Others-CCCPS202,2937,26.14749053,91.72799688,1213,car,average,4,0,04-10-2016,15:30:00,2016-10-04 15:30:00,2,0
5263,BHMNCPHST01,1200,26.14001386,91.73099967,678,car,low,3,0,04-10-2016,15:30:00,2016-10-04 15:30:00,2,1
10511,Others-CCCPS119a,2803,26.14754061,91.72797041,511,car,low,2,0,04-10-2016,15:30:00,2016-10-04 15:30:00,2,1
11823,Others-CCCPS135a,3883,26.14749943,91.72800489,2839,car,low,4,0,04-10-2016,15:30:00,2016-10-04 15:30:00,2,1
7888,Broad Street,690,26.13795775,91.74099445,534,car,low,2,0,04-10-2016,16:04:00,2016-10-04 16:04:00,2,1
6576,BHMNCPNST01,485,26.14004753,91.73097233,317,car,low,2,0,04-10-2016,16:04:00,2016-10-04 16:04:00,2,1
1328,BHMBCCTHL01,387,26.14449459,91.73620513,270,car,low,1,0,04-10-2016,16:04:00,2016-10-04 16:04:00,2,1
13136,Others-CCCPS202,2937,26.14749053,91.72799688,1121,truck,average,3,0,04-10-2016,16:04:00,2016-10-04 16:04:00,3,0
14448,Others-CCCPS8,1322,26.14754886,91.72799519,664,bike,low,2,0,04-10-2016,16:04:00,2016-10-04 16:04:00,1,1
5264,BHMNCPHST01,1200,26.14001386,91.73099967,648,bike,low,3,0,04-10-2016,16:04:00,2016-10-04 16:04:00,1,1
3952,BHMMBMMBX01,687,20.0000347,78.00000286,511,car,low,3,0,04-10-2016,16:04:00,2016-10-04 16:04:00,2,1
10512,Others-CCCPS119a,2803,26.14754061,91.72797041,461,car,average,3,0,04-10-2016,16:04:00,2016-10-04 16:04:00,2,0
16,BHMBCCMKT01,577,26.14453614,91.73617216,162,bike,low,1,0,04-10-2016,16:04:00,2016-10-04 16:04:00,1,1
2640,BHMEURBRD01,470,26.14901995,91.7395035,376,bike,low,3,0,04-10-2016,16:04:00,2016-10-04 16:04:00,1,1
15760,Others-CCCPS98,3103,26.14749998,91.72797778,1019,car,low,3,0,04-10-2016,16:04:00,2016-10-04 16:04:00,2,1
17072,Shopping,1920,26.15050395,91.73353109,1218,car,low,3,0,04-10-2016,16:04:00,2016-10-04 16:04:00,2,1
9200,Others-CCCPS105a,2009,26.14747299,91.72804914,1175,cycle,low,3,0,04-10-2016,16:04:00,2016-10-04 16:04:00,0,1
11824,Others-CCCPS135a,3883,26.14749943,91.72800489,2656,bike,low,2,0,04-10-2016,16:04:00,2016-10-04 16:04:00,1,1
17,BHMBCCMKT01,577,26.14453614,91.73617216,143,car,average,2,0,04-10-2016,16:31:00,2016-10-04 16:31:00,2,0
14449,Others-CCCPS8,1322,26.14754886,91.72799519,618,truck,low,2,0,04-10-2016,16:31:00,2016-10-04 16:31:00,3,1
13137,Others-CCCPS202,2937,26.14749053,91.72799688,1015,car,low,2,0,04-10-2016,16:31:00,2016-10-04 16:31:00,2,1
15761,Others-CCCPS98,3103,26.14749998,91.72797778,936,bike,low,2,0,04-10-2016,16:31:00,2016-10-04 16:31:00,1,1
9201,Others-CCCPS105a,2009,26.14747299,91.72804914,1089,car,low,2,0,04-10-2016,16:31:00,2016-10-04 16:31:00,2,1
11825,Others-CCCPS135a,3883,26.14749943,91.72800489,2359,car,low,3,0,04-10-2016,16:31:00,2016-10-04 16:31:00,2,1
17073,Shopping,1920,26.15050395,91.73353109,1075,truck,low,2,0,04-10-2016,16:31:00,2016-10-04 16:31:00,3,1
1329,BHMBCCTHL01,387,26.14449459,91.73620513,245,car,low,2,0,04-10-2016,16:31:00,2016-10-04 16:31:00,2,1
10513,Others-CCCPS119a,2803,26.14754061,91.72797041,406,truck,low,2,0,04-10-2016,16:31:00,2016-10-04 16:31:00,3,1
7889,Broad Street,690,26.13795775,91.74099445,466,cycle,average,2,0,04-10-2016,16:31:00,2016-10-04 16:31:00,0,0
3953,BHMMBMMBX01,687,20.0000347,78.00000286,471,car,low,2,0,04-10-2016,16:31:00,2016-10-04 16:31:00,2,1
2641,BHMEURBRD01,470,26.14901995,91.7395035,325,car,low,2,0,04-10-2016,16:31:00,2016-10-04 16:31:00,2,1
6577,BHMNCPNST01,485,26.14004753,91.73097233,304,car,low,2,0,04-10-2016,16:31:00,2016-10-04 16:31:00,2,1
5265,BHMNCPHST01,1200,26.14001386,91.73099967,565,cycle,average,2,0,04-10-2016,16:31:00,2016-10-04 16:31:00,0,0
3954,BHMMBMMBX01,687,20.0000347,78.00000286,282,bike,low,2,0,05-10-2016,07:57:00,2016-10-05 07:57:00,1,1
14450,Others-CCCPS8,1322,26.14754886,91.72799519,453,car,low,2,0,05-10-2016,07:57:00,2016-10-05 07:57:00,2,1
10514,Others-CCCPS119a,2803,26.14754061,91.72797041,246,bike,low,2,0,05-10-2016,07:57:00,2016-10-05 07:57:00,1,1
9202,Others-CCCPS105a,2009,26.14747299,91.72804914,735,bike,low,2,0,05-10-2016,07:57:00,2016-10-05 07:57:00,1,1
17074,Shopping,1920,26.15050395,91.73353109,602,car,low,2,0,05-10-2016,07:57:00,2016-10-05 07:57:00,2,1
18,BHMBCCMKT01,577,26.14453614,91.73617216,54,car,low,1,0,05-10-2016,07:57:00,2016-10-05 07:57:00,2,1
11826,Others-CCCPS135a,3883,26.14749943,91.72800489,1104,car,low,3,0,05-10-2016,07:57:00,2016-10-05 07:57:00,2,1
15762,Others-CCCPS98,3103,26.14749998,91.72797778,650,bike,low,2,0,05-10-2016,07:57:00,2016-10-05 07:57:00,1,1
1330,BHMBCCTHL01,387,26.14449459,91.73620513,146,car,low,2,0,05-10-2016,07:57:00,2016-10-05 07:57:00,2,1
6578,BHMNCPNST01,485,26.14004753,91.73097233,268,car,low,2,0,05-10-2016,07:57:00,2016-10-05 07:57:00,2,1
2642,BHMEURBRD01,470,26.14901995,91.7395035,127,car,low,1,0,05-10-2016,07:57:00,2016-10-05 07:57:00,2,1
13138,Others-CCCPS202,2937,26.14749053,91.72799688,594,car,low,2,0,05-10-2016,07:57:00,2016-10-05 07:57:00,2,1
5266,BHMNCPHST01,1200,26.14001386,91.73099967,229,car,average,2,0,05-10-2016,07:57:00,2016-10-05 07:57:00,2,0
7890,Broad Street,690,26.13795775,91.74099445,180,car,low,2,0,05-10-2016,07:57:00,2016-10-05 07:57:00,2,1
14451,Others-CCCPS8,1322,26.14754886,91.72799519,487,car,low,2,0,05-10-2016,08:30:00,2016-10-05 08:30:00,2,1
5267,BHMNCPHST01,1200,26.14001386,91.73099967,333,cycle,low,2,0,05-10-2016,08:30:00,2016-10-05 08:30:00,0,1
7891,Broad Street,690,26.13795775,91.74099445,294,car,low,2,0,05-10-2016,08:30:00,2016-10-05 08:30:00,2,1
19,BHMBCCMKT01,577,26.14453614,91.73617216,59,car,average,1,0,05-10-2016,08:30:00,2016-10-05 08:30:00,2,0
11827,Others-CCCPS135a,3883,26.14749943,91.72800489,1599,car,low,2,0,05-10-2016,08:30:00,2016-10-05 08:30:00,2,1
1331,BHMBCCTHL01,387,26.14449459,91.73620513,169,car,low,2,0,05-10-2016,08:30:00,2016-10-05 08:30:00,2,1
17075,Shopping,1920,26.15050395,91.73353109,779,bike,low,2,0,05-10-2016,08:30:00,2016-10-05 08:30:00,1,1
9203,Others-CCCPS105a,2009,26.14747299,91.72804914,817,car,low,2,0,05-10-2016,08:30:00,2016-10-05 08:30:00,2,1
10515,Others-CCCPS119a,2803,26.14754061,91.72797041,326,car,low,2,0,05-10-2016,08:30:00,2016-10-05 08:30:00,2,1
15763,Others-CCCPS98,3103,26.14749998,91.72797778,760,car,low,2,0,05-10-2016,08:30:00,2016-10-05 08:30:00,2,1
6579,BHMNCPNST01,485,26.14004753,91.73097233,273,car,low,1,0,05-10-2016,08:30:00,2016-10-05 08:30:00,2,1
2643,BHMEURBRD01,470,26.14901995,91.7395035,201,truck,low,2,0,05-10-2016,08:30:00,2016-10-05 08:30:00,3,1
13139,Others-CCCPS202,2937,26.14749053,91.72799688,736,truck,low,2,0,05-10-2016,08:30:00,2016-10-05 08:30:00,3,1
3955,BHMMBMMBX01,687,20.0000347,78.00000286,330,car,low,2,0,05-10-2016,08:30:00,2016-10-05 08:30:00,2,1
15764,Others-CCCPS98,3103,26.14749998,91.72797778,896,car,average,4,0,05-10-2016,09:04:00,2016-10-05 09:04:00,2,0
10516,Others-CCCPS119a,2803,26.14754061,91.72797041,419,car,low,2,0,05-10-2016,09:04:00,2016-10-05 09:04:00,2,1
7892,Broad Street,690,26.13795775,91.74099445,424,car,low,2,0,05-10-2016,09:04:00,2016-10-05 09:04:00,2,1
6580,BHMNCPNST01,485,26.14004753,91.73097233,293,car,low,2,0,05-10-2016,09:04:00,2016-10-05 09:04:00,2,1
9204,Others-CCCPS105a,2009,26.14747299,91.72804914,949,car,low,2,0,05-10-2016,09:04:00,2016-10-05 09:04:00,2,1
3956,BHMMBMMBX01,687,20.0000347,78.00000286,395,cycle,average,3,0,05-10-2016,09:04:00,2016-10-05 09:04:00,0,0
11828,Others-CCCPS135a,3883,26.14749943,91.72800489,2142,car,low,3,0,05-10-2016,09:04:00,2016-10-05 09:04:00,2,1
14452,Others-CCCPS8,1322,26.14754886,91.72799519,554,bike,low,2,0,05-10-2016,09:04:00,2016-10-05 09:04:00,1,1
13140,Others-CCCPS202,2937,26.14749053,91.72799688,928,cycle,low,3,0,05-10-2016,09:04:00,2016-10-05 09:04:00,0,1
5268,BHMNCPHST01,1200,26.14001386,91.73099967,470,bike,low,2,0,05-10-2016,09:04:00,2016-10-05 09:04:00,1,1
17076,Shopping,1920,26.15050395,91.73353109,975,car,average,4,0,05-10-2016,09:04:00,2016-10-05 09:04:00,2,0
1332,BHMBCCTHL01,387,26.14449459,91.73620513,211,bike,low,2,0,05-10-2016,09:04:00,2016-10-05 09:04:00,1,1
20,BHMBCCMKT01,577,26.14453614,91.73617216,71,car,low,2,0,05-10-2016,09:04:00,2016-10-05 09:04:00,2,1
2644,BHMEURBRD01,470,26.14901995,91.7395035,283,car,low,2,0,05-10-2016,09:04:00,2016-10-05 09:04:00,2,1
6581,BHMNCPNST01,485,26.14004753,91.73097233,317,car,low,2,0,05-10-2016,09:30:00,2016-10-05 09:30:00,2,1
9205,Others-CCCPS105a,2009,26.14747299,91.72804914,1090,car,average,3,0,05-10-2016,09:30:00,2016-10-05 09:30:00,2,0
17077,Shopping,1920,26.15050395,91.73353109,1138,car,low,3,0,05-10-2016,09:30:00,2016-10-05 09:30:00,2,1
1333,BHMBCCTHL01,387,26.14449459,91.73620513,256,bike,low,3,0,05-10-2016,09:30:00,2016-10-05 09:30:00,1,1
13141,Others-CCCPS202,2937,26.14749053,91.72799688,1083,car,average,4,0,05-10-2016,09:30:00,2016-10-05 09:30:00,2,0
11829,Others-CCCPS135a,3883,26.14749943,91.72800489,2552,car,low,3,0,05-10-2016,09:30:00,2016-10-05 09:30:00,2,1
2645,BHMEURBRD01,470,26.14901995,91.7395035,347,cycle,low,2,0,05-10-2016,09:30:00,2016-10-05 09:30:00,0,1
21,BHMBCCMKT01,577,26.14453614,91.73617216,83,car,average,2,0,05-10-2016,09:30:00,2016-10-05 09:30:00,2,0
3957,BHMMBMMBX01,687,20.0000347,78.00000286,464,car,low,2,0,05-10-2016,09:30:00,2016-10-05 09:30:00,2,1
15765,Others-CCCPS98,3103,26.14749998,91.72797778,1003,car,low,3,0,05-10-2016,09:30:00,2016-10-05 09:30:00,2,1
5269,BHMNCPHST01,1200,26.14001386,91.73099967,584,car,low,3,0,05-10-2016,09:30:00,2016-10-05 09:30:00,2,1
14453,Others-CCCPS8,1322,26.14754886,91.72799519,626,car,low,3,0,05-10-2016,09:30:00,2016-10-05 09:30:00,2,1
10517,Others-CCCPS119a,2803,26.14754061,91.72797041,478,cycle,low,3,0,05-10-2016,09:30:00,2016-10-05 09:30:00,0,1
7893,Broad Street,690,26.13795775,91.74099445,510,car,low,2,0,05-10-2016,09:30:00,2016-10-05 09:30:00,2,1
6582,BHMNCPNST01,485,26.14004753,91.73097233,339,truck,low,3,0,05-10-2016,10:04:00,2016-10-05 10:04:00,3,1
13142,Others-CCCPS202,2937,26.14749053,91.72799688,1221,truck,low,4,0,05-10-2016,10:04:00,2016-10-05 10:04:00,3,1
9206,Others-CCCPS105a,2009,26.14747299,91.72804914,1246,car,average,5,0,05-10-2016,10:04:00,2016-10-05 10:04:00,2,0
5270,BHMNCPHST01,1200,26.14001386,91.73099967,699,car,average,5,0,05-10-2016,10:04:00,2016-10-05 10:04:00,2,0
14454,Others-CCCPS8,1322,26.14754886,91.72799519,710,car,low,3,0,05-10-2016,10:04:00,2016-10-05 10:04:00,2,1
17078,Shopping,1920,26.15050395,91.73353109,1306,truck,low,4,0,05-10-2016,10:04:00,2016-10-05 10:04:00,3,1
7894,Broad Street,690,26.13795775,91.74099445,572,car,low,3,0,05-10-2016,10:04:00,2016-10-05 10:04:00,2,1
1334,BHMBCCTHL01,387,26.14449459,91.73620513,310,car,low,3,0,05-10-2016,10:04:00,2016-10-05 10:04:00,2,1
3958,BHMMBMMBX01,687,20.0000347,78.00000286,536,car,low,4,0,05-10-2016,10:04:00,2016-10-05 10:04:00,2,1
22,BHMBCCMKT01,577,26.14453614,91.73617216,114,car,low,3,0,05-10-2016,10:04:00,2016-10-05 10:04:00,2,1
15766,Others-CCCPS98,3103,26.14749998,91.72797778,1112,bike,low,4,0,05-10-2016,10:04:00,2016-10-05 10:04:00,1,1
2646,BHMEURBRD01,470,26.14901995,91.7395035,383,bike,low,3,0,05-10-2016,10:04:00,2016-10-05 10:04:00,1,1
11830,Others-CCCPS135a,3883,26.14749943,91.72800489,2957,car,low,4,0,05-10-2016,10:04:00,2016-10-05 10:04:00,2,1
10518,Others-CCCPS119a,2803,26.14754061,91.72797041,547,car,average,4,0,05-10-2016,10:04:00,2016-10-05 10:04:00,2,0
2647,BHMEURBRD01,470,26.14901995,91.7395035,404,bike,average,4,0,05-10-2016,10:30:00,2016-10-05 10:30:00,1,0
17079,Shopping,1920,26.15050395,91.73353109,1379,car,average,5,0,05-10-2016,10:30:00,2016-10-05 10:30:00,2,0
13143,Others-CCCPS202,2937,26.14749053,91.72799688,1288,car,high,7,0,05-10-2016,10:30:00,2016-10-05 10:30:00,2,3
6583,BHMNCPNST01,485,26.14004753,91.73097233,355,car,average,3,0,05-10-2016,10:30:00,2016-10-05 10:30:00,2,0
9207,Others-CCCPS105a,2009,26.14747299,91.72804914,1339,car,average,4,0,05-10-2016,10:30:00,2016-10-05 10:30:00,2,0
10519,Others-CCCPS119a,2803,26.14754061,91.72797041,586,bike,average,5,0,05-10-2016,10:30:00,2016-10-05 10:30:00,1,0
1335,BHMBCCTHL01,387,26.14449459,91.73620513,337,bike,high,5,0,05-10-2016,10:30:00,2016-10-05 10:30:00,1,3
23,BHMBCCMKT01,577,26.14453614,91.73617216,128,truck,high,4,0,05-10-2016,10:30:00,2016-10-05 10:30:00,3,3
7895,Broad Street,690,26.13795775,91.74099445,598,bike,average,4,0,05-10-2016,10:30:00,2016-10-05 10:30:00,1,0
15767,Others-CCCPS98,3103,26.14749998,91.72797778,1182,car,high,6,0,05-10-2016,10:30:00,2016-10-05 10:30:00,2,3
14455,Others-CCCPS8,1322,26.14754886,91.72799519,761,car,average,4,0,05-10-2016,10:30:00,2016-10-05 10:30:00,2,0
5271,BHMNCPHST01,1200,26.14001386,91.73099967,736,truck,average,5,0,05-10-2016,10:30:00,2016-10-05 10:30:00,3,0
3959,BHMMBMMBX01,687,20.0000347,78.00000286,578,cycle,average,4,0,05-10-2016,10:30:00,2016-10-05 10:30:00,0,0
11831,Others-CCCPS135a,3883,26.14749943,91.72800489,3117,car,average,5,0,05-10-2016,10:30:00,2016-10-05 10:30:00,2,0
3960,BHMMBMMBX01,687,20.0000347,78.00000286,619,car,average,5,0,05-10-2016,11:04:00,2016-10-05 11:04:00,2,0
13144,Others-CCCPS202,2937,26.14749053,91.72799688,1330,car,average,6,0,05-10-2016,11:04:00,2016-10-05 11:04:00,2,0
7896,Broad Street,690,26.13795775,91.74099445,624,car,average,6,0,05-10-2016,11:04:00,2016-10-05 11:04:00,2,0
5272,BHMNCPHST01,1200,26.14001386,91.73099967,757,bike,average,5,0,05-10-2016,11:04:00,2016-10-05 11:04:00,1,0
2648,BHMEURBRD01,470,26.14901995,91.7395035,420,car,average,5,0,05-10-2016,11:04:00,2016-10-05 11:04:00,2,0
17080,Shopping,1920,26.15050395,91.73353109,1410,bike,average,7,0,05-10-2016,11:04:00,2016-10-05 11:04:00,1,0
6584,BHMNCPNST01,485,26.14004753,91.73097233,367,truck,average,6,0,05-10-2016,11:04:00,2016-10-05 11:04:00,3,0
9208,Others-CCCPS105a,2009,26.14747299,91.72804914,1411,car,high,9,0,05-10-2016,11:04:00,2016-10-05 11:04:00,2,3
11832,Others-CCCPS135a,3883,26.14749943,91.72800489,3177,car,high,10,0,05-10-2016,11:04:00,2016-10-05 11:04:00,2,3
1336,BHMBCCTHL01,387,26.14449459,91.73620513,339,car,average,5,0,05-10-2016,11:04:00,2016-10-05 11:04:00,2,0
24,BHMBCCMKT01,577,26.14453614,91.73617216,148,bike,average,4,0,05-10-2016,11:04:00,2016-10-05 11:04:00,1,0
15768,Others-CCCPS98,3103,26.14749998,91.72797778,1250,bike,average,6,0,05-10-2016,11:04:00,2016-10-05 11:04:00,1,0
14456,Others-CCCPS8,1322,26.14754886,91.72799519,792,car,high,8,0,05-10-2016,11:04:00,2016-10-05 11:04:00,2,3
10520,Others-CCCPS119a,2803,26.14754061,91.72797041,603,car,average,5,0,05-10-2016,11:04:00,2016-10-05 11:04:00,2,0
6585,BHMNCPNST01,485,26.14004753,91.73097233,366,car,average,5,0,05-10-2016,11:30:00,2016-10-05 11:30:00,2,0
9209,Others-CCCPS105a,2009,26.14747299,91.72804914,1436,bike,average,7,0,05-10-2016,11:30:00,2016-10-05 11:30:00,1,0
13145,Others-CCCPS202,2937,26.14749053,91.72799688,1340,car,average,6,0,05-10-2016,11:30:00,2016-10-05 11:30:00,2,0
15769,Others-CCCPS98,3103,26.14749998,91.72797778,1259,truck,average,6,0,05-10-2016,11:30:00,2016-10-05 11:30:00,3,0
14457,Others-CCCPS8,1322,26.14754886,91.72799519,796,bike,average,6,0,05-10-2016,11:30:00,2016-10-05 11:30:00,1,0
2649,BHMEURBRD01,470,26.14901995,91.7395035,429,cycle,high,8,0,05-10-2016,11:30:00,2016-10-05 11:30:00,0,3
3961,BHMMBMMBX01,687,20.0000347,78.00000286,640,cycle,average,6,0,05-10-2016,11:30:00,2016-10-05 11:30:00,0,0
7897,Broad Street,690,26.13795775,91.74099445,634,car,average,5,0,05-10-2016,11:30:00,2016-10-05 11:30:00,2,0
17081,Shopping,1920,26.15050395,91.73353109,1430,car,average,6,0,05-10-2016,11:30:00,2016-10-05 11:30:00,2,0
1337,BHMBCCTHL01,387,26.14449459,91.73620513,340,truck,average,5,0,05-10-2016,11:30:00,2016-10-05 11:30:00,3,0
11833,Others-CCCPS135a,3883,26.14749943,91.72800489,3194,car,average,6,0,05-10-2016,11:30:00,2016-10-05 11:30:00,2,0
25,BHMBCCMKT01,577,26.14453614,91.73617216,162,car,average,4,0,05-10-2016,11:30:00,2016-10-05 11:30:00,2,0
10521,Others-CCCPS119a,2803,26.14754061,91.72797041,593,car,average,5,0,05-10-2016,11:30:00,2016-10-05 11:30:00,2,0
5273,BHMNCPHST01,1200,26.14001386,91.73099967,774,car,average,6,0,05-10-2016,11:30:00,2016-10-05 11:30:00,2,0
2650,BHMEURBRD01,470,26.14901995,91.7395035,447,car,high,8,0,05-10-2016,12:04:00,2016-10-05 12:04:00,2,3
3962,BHMMBMMBX01,687,20.0000347,78.00000286,650,car,high,9,0,05-10-2016,12:04:00,2016-10-05 12:04:00,2,3
11834,Others-CCCPS135a,3883,26.14749943,91.72800489,3213,bike,high,10,0,05-10-2016,12:04:00,2016-10-05 12:04:00,1,3
6586,BHMNCPNST01,485,26.14004753,91.73097233,369,car,high,8,0,05-10-2016,12:04:00,2016-10-05 12:04:00,2,3
15770,Others-CCCPS98,3103,26.14749998,91.72797778,1264,bike,high,9,0,05-10-2016,12:04:00,2016-10-05 12:04:00,1,3
13146,Others-CCCPS202,2937,26.14749053,91.72799688,1359,car,high,10,0,05-10-2016,12:04:00,2016-10-05 12:04:00,2,3
5274,BHMNCPHST01,1200,26.14001386,91.73099967,779,truck,high,9,0,05-10-2016,12:04:00,2016-10-05 12:04:00,3,3
26,BHMBCCMKT01,577,26.14453614,91.73617216,178,car,high,6,0,05-10-2016,12:04:00,2016-10-05 12:04:00,2,3
14458,Others-CCCPS8,1322,26.14754886,91.72799519,809,bike,high,9,0,05-10-2016,12:04:00,2016-10-05 12:04:00,1,3
10522,Others-CCCPS119a,2803,26.14754061,91.72797041,582,bike,high,8,0,05-10-2016,12:04:00,2016-10-05 12:04:00,1,3
7898,Broad Street,690,26.13795775,91.74099445,653,cycle,high,8,0,05-10-2016,12:04:00,2016-10-05 12:04:00,0,3
1338,BHMBCCTHL01,387,26.14449459,91.73620513,337,car,high,8,0,05-10-2016,12:04:00,2016-10-05 12:04:00,2,3
17082,Shopping,1920,26.15050395,91.73353109,1446,car,high,9,0,05-10-2016,12:04:00,2016-10-05 12:04:00,2,3
9210,Others-CCCPS105a,2009,26.14747299,91.72804914,1459,bike,average,6,0,05-10-2016,12:04:00,2016-10-05 12:04:00,1,0
6587,BHMNCPNST01,485,26.14004753,91.73097233,376,car,high,8,0,05-10-2016,12:17:00,2016-10-05 12:17:00,2,3
7899,Broad Street,690,26.13795775,91.74099445,662,car,high,8,0,05-10-2016,12:30:00,2016-10-05 12:30:00,2,3
5275,BHMNCPHST01,1200,26.14001386,91.73099967,770,car,high,9,0,05-10-2016,12:30:00,2016-10-05 12:30:00,2,3
15771,Others-CCCPS98,3103,26.14749998,91.72797778,1278,truck,high,9,0,05-10-2016,12:30:00,2016-10-05 12:30:00,3,3
27,BHMBCCMKT01,577,26.14453614,91.73617216,183,car,high,7,0,05-10-2016,12:30:00,2016-10-05 12:30:00,2,3
14459,Others-CCCPS8,1322,26.14754886,91.72799519,811,bike,high,9,0,05-10-2016,12:30:00,2016-10-05 12:30:00,1,3
2651,BHMEURBRD01,470,26.14901995,91.7395035,450,car,high,9,0,05-10-2016,12:30:00,2016-10-05 12:30:00,2,3
1339,BHMBCCTHL01,387,26.14449459,91.73620513,336,bike,high,8,0,05-10-2016,12:30:00,2016-10-05 12:30:00,1,3
17083,Shopping,1920,26.15050395,91.73353109,1437,car,average,7,0,05-10-2016,12:30:00,2016-10-05 12:30:00,2,0
11835,Others-CCCPS135a,3883,26.14749943,91.72800489,3190,bike,high,11,0,05-10-2016,12:30:00,2016-10-05 12:30:00,1,3
13147,Others-CCCPS202,2937,26.14749053,91.72799688,1371,car,high,10,0,05-10-2016,12:30:00,2016-10-05 12:30:00,2,3
9211,Others-CCCPS105a,2009,26.14747299,91.72804914,1472,car,high,9,0,05-10-2016,12:30:00,2016-10-05 12:30:00,2,3
3963,BHMMBMMBX01,687,20.0000347,78.00000286,661,car,high,9,0,05-10-2016,12:30:00,2016-10-05 12:30:00,2,3
10523,Others-CCCPS119a,2803,26.14754061,91.72797041,580,truck,high,8,0,05-10-2016,12:30:00,2016-10-05 12:30:00,3,3
5276,BHMNCPHST01,1200,26.14001386,91.73099967,756,car,high,8,0,05-10-2016,12:57:00,2016-10-05 12:57:00,2,3
9212,Others-CCCPS105a,2009,26.14747299,91.72804914,1490,truck,average,7,0,05-10-2016,12:57:00,2016-10-05 12:57:00,3,0
2652,BHMEURBRD01,470,26.14901995,91.7395035,451,bike,high,8,0,05-10-2016,12:57:00,2016-10-05 12:57:00,1,3
1340,BHMBCCTHL01,387,26.14449459,91.73620513,343,car,high,8,0,05-10-2016,12:57:00,2016-10-05 12:57:00,2,3
6588,BHMNCPNST01,485,26.14004753,91.73097233,373,car,high,8,0,05-10-2016,12:57:00,2016-10-05 12:57:00,2,3
13148,Others-CCCPS202,2937,26.14749053,91.72799688,1381,car,high,9,0,05-10-2016,12:57:00,2016-10-05 12:57:00,2,3
11836,Others-CCCPS135a,3883,26.14749943,91.72800489,3145,bike,high,11,0,05-10-2016,12:57:00,2016-10-05 12:57:00,1,3
14460,Others-CCCPS8,1322,26.14754886,91.72799519,827,bike,high,9,0,05-10-2016,12:57:00,2016-10-05 12:57:00,1,3
10524,Others-CCCPS119a,2803,26.14754061,91.72797041,586,car,high,9,0,05-10-2016,12:57:00,2016-10-05 12:57:00,2,3
17084,Shopping,1920,26.15050395,91.73353109,1418,bike,high,9,0,05-10-2016,12:57:00,2016-10-05 12:57:00,1,3
7900,Broad Street,690,26.13795775,91.74099445,665,car,average,6,0,05-10-2016,12:57:00,2016-10-05 12:57:00,2,0
28,BHMBCCMKT01,577,26.14453614,91.73617216,175,car,high,7,0,05-10-2016,12:57:00,2016-10-05 12:57:00,2,3
3964,BHMMBMMBX01,687,20.0000347,78.00000286,663,bike,high,8,0,05-10-2016,12:57:00,2016-10-05 12:57:00,1,3
15772,Others-CCCPS98,3103,26.14749998,91.72797778,1279,car,high,9,0,05-10-2016,12:57:00,2016-10-05 12:57:00,2,3
